Date,Open,High,Low,Close,Adj Close,Volume
2010-09-07,64.129997,64.139999,62.910000,63.110001,54.105225,48881600
2010-09-08,63.259998,63.990002,63.230000,63.480000,54.422421,58863300
2010-09-09,64.449997,64.480003,63.040001,63.520000,54.456730,52494300
2010-09-10,63.759998,64.110001,63.349998,63.720001,54.628185,46973500
2010-09-13,64.449997,65.480003,64.320000,65.269997,55.957027,60551500
2010-09-14,65.129997,65.620003,64.760002,64.989998,55.716972,55811200
2010-09-15,64.809998,65.570000,64.330002,65.360001,56.034180,63008500
2010-09-16,65.199997,65.410004,64.389999,64.940002,55.674110,52659700
2010-09-17,65.400002,65.519997,64.279999,65.209999,55.905594,61775400
2010-09-20,65.419998,67.199997,64.970001,67.019997,57.457314,70669500
2010-09-21,67.019997,67.430000,66.529999,66.629997,57.122978,64974200
2010-09-22,66.449997,66.900002,65.330002,65.839996,56.445686,65225800
2010-09-23,65.150002,66.160004,64.660004,64.879997,55.762409,62724700
2010-09-24,65.790001,67.059998,65.690002,66.989998,57.575890,71675000
2010-09-27,67.010002,67.160004,66.510002,66.820000,57.429775,48357100
2010-09-28,66.970001,67.629997,65.750000,67.480003,57.997036,66176700
2010-09-29,67.379997,67.949997,67.120003,67.669998,58.160336,53580600
2010-09-30,68.169998,68.550003,66.949997,67.500000,58.014225,81818000
2010-10-01,68.139999,68.260002,67.250000,67.860001,58.323635,61763500
2010-10-04,67.680000,68.099998,66.480003,66.940002,57.532913,56292700
2010-10-05,67.680000,69.010002,67.250000,68.839996,59.165905,77655500
2010-10-06,68.779999,69.059998,68.220001,68.610001,58.968224,43163400
2010-10-07,69.019997,69.080002,67.919998,68.410004,58.796341,39955400
2010-10-08,68.510002,69.660004,68.139999,69.279999,59.544083,59953200
2010-10-11,69.339996,69.860001,69.139999,69.339996,59.595638,37345900
2010-10-12,69.160004,69.820000,68.410004,69.519997,59.750347,51099800
2010-10-13,69.989998,71.139999,69.769997,70.580002,60.661381,58582200
2010-10-14,70.629997,70.949997,69.889999,70.529999,60.618416,70382100
2010-10-15,71.139999,71.250000,69.889999,70.290001,60.412163,74953500
2010-10-18,70.559998,71.029999,70.260002,70.879997,60.919243,39841500
2010-10-19,70.040001,70.760002,68.949997,69.500000,59.733147,64627600
2010-10-20,69.839996,70.629997,69.430000,70.209999,60.343372,54118800
2010-10-21,70.559998,71.089996,68.959999,69.870003,60.051167,62505300
2010-10-22,70.040001,70.389999,69.760002,70.320000,60.437908,26267800
2010-10-25,70.839996,71.559998,70.360001,70.739998,60.798912,36095900
2010-10-26,70.360001,71.169998,69.989998,70.690002,60.755943,37884100
2010-10-27,70.209999,70.620003,69.540001,70.510002,60.601250,53515400
2010-10-28,71.059998,71.120003,69.750000,70.080002,60.231670,48482400
2010-10-29,69.879997,70.669998,69.830002,70.300003,60.420738,40455100
2010-11-01,70.660004,71.169998,69.309998,69.820000,60.008186,47357500
2010-11-02,70.669998,71.309998,70.269997,71.269997,61.254433,55102800
2010-11-03,71.360001,71.620003,70.500000,71.550003,61.495090,58044500
2010-11-04,72.860001,73.379997,72.620003,73.360001,63.050713,60908000
2010-11-05,73.449997,74.000000,73.300003,73.769997,63.403088,45659100
2010-11-08,73.529999,73.910004,73.120003,73.709999,63.351524,31656700
2010-11-09,73.910004,74.050003,72.330002,72.730003,62.509247,48438600
2010-11-10,72.830002,73.550003,72.110001,73.540001,63.205441,53667600
2010-11-11,72.730003,73.540001,72.459999,73.250000,62.956188,42989400
2010-11-12,72.529999,73.099998,71.900002,72.029999,61.907635,48799200
2010-11-15,72.379997,72.849998,71.970001,72.040001,61.916210,38922600
2010-11-16,71.500000,71.680000,70.150002,70.639999,60.712955,69965600
2010-11-17,70.800003,71.019997,70.400002,70.830002,60.876240,39512500
2010-11-18,71.669998,72.580002,71.660004,72.209999,62.062328,52638700
2010-11-19,72.000000,72.610001,71.529999,72.449997,62.268593,32830300
2010-11-22,72.169998,72.989998,71.739998,72.800003,62.569416,42163100
2010-11-23,71.919998,72.239998,71.500000,72.110001,61.976387,52202300
2010-11-24,72.760002,73.750000,72.750000,73.730003,63.368736,42138400
2010-11-26,73.279999,73.730003,73.129997,73.220001,62.930408,19004000
2010-11-29,72.949997,73.510002,72.029999,73.330002,63.024937,47897000
2010-11-30,72.480003,73.250000,72.180000,72.750000,62.526432,68631800
2010-12-01,74.120003,74.570000,72.809998,74.379997,63.927383,59974000
2010-12-02,74.470001,75.290001,74.360001,75.129997,64.571960,42529200
2010-12-03,74.830002,75.900002,74.760002,75.669998,65.036102,36549400
2010-12-06,75.639999,76.349998,75.500000,76.139999,65.440033,36177500
2010-12-07,77.059998,77.239998,76.410004,76.580002,65.818207,66769100
2010-12-08,76.750000,77.010002,76.370003,76.529999,65.775215,40388800
2010-12-09,77.080002,77.080002,76.480003,76.790001,65.998711,49384000
2010-12-10,77.050003,77.940002,76.769997,77.750000,66.823776,43303000
2010-12-13,78.059998,78.190002,77.320000,77.349998,66.480003,43025600
2010-12-14,77.709999,77.720001,77.180000,77.309998,66.445618,60000700
2010-12-15,77.250000,78.059998,76.919998,77.070000,66.239342,52002400
2010-12-16,77.180000,77.970001,76.860001,77.779999,66.849579,57936100
2010-12-17,77.860001,78.169998,77.290001,78.019997,67.055855,40362300
2010-12-20,78.309998,78.809998,77.930000,78.330002,67.322289,42692700
2010-12-21,78.650002,79.279999,78.589996,79.199997,68.070007,30166800
2010-12-22,79.029999,79.180000,78.720001,78.820000,68.050163,29812300
2010-12-23,78.959999,79.120003,78.610001,78.720001,67.963821,25239600
2010-12-27,78.470001,79.099998,78.309998,78.959999,68.171036,15770300
2010-12-28,79.110001,79.160004,78.519997,78.739998,67.981087,25827900
2010-12-29,78.849998,79.019997,78.750000,78.910004,68.127861,18138800
2010-12-30,78.839996,79.220001,78.760002,78.760002,67.998360,37997400
2010-12-31,78.669998,78.879997,78.169998,78.239998,67.549416,33323500
2011-01-03,78.940002,80.019997,78.730003,79.599998,68.723602,48878000
2011-01-04,79.839996,79.900002,77.570000,78.419998,67.704788,77509000
2011-01-05,78.400002,79.360001,78.110001,79.339996,68.499107,47145300
2011-01-06,79.400002,79.529999,78.650002,78.970001,68.179688,39392300
2011-01-07,79.239998,79.440002,77.440002,78.519997,67.791161,59486800
2011-01-10,78.239998,79.290001,77.620003,78.970001,68.179688,55020300
2011-01-11,79.360001,79.680000,78.870003,79.290001,68.455948,42124300
2011-01-12,79.940002,80.129997,79.510002,79.970001,69.043068,38442600
2011-01-13,79.989998,80.300003,79.570000,79.940002,69.017151,29687600
2011-01-14,79.860001,80.680000,79.690002,80.540001,69.535141,38036700
2011-01-18,80.290001,80.629997,79.870003,80.599998,69.586937,37824100
2011-01-19,80.570000,80.699997,78.360001,78.529999,67.799789,70707400
2011-01-20,78.139999,78.540001,77.339996,77.709999,67.091827,79653000
2011-01-21,78.209999,78.239998,77.120003,77.190002,66.642891,56676500
2011-01-24,77.199997,78.070000,77.089996,77.760002,67.134995,48142600
2011-01-25,77.309998,77.900002,76.949997,77.879997,67.238609,47013400
2011-01-26,78.000000,79.379997,77.750000,79.120003,68.309174,65896200
2011-01-27,79.120003,79.669998,78.730003,79.349998,68.507759,48174800
2011-01-28,79.309998,79.449997,77.330002,77.410004,66.832840,91023700
2011-01-31,77.870003,78.500000,77.250000,77.949997,67.299057,53265200
2011-02-01,78.580002,80.010002,78.370003,79.750000,68.853111,57786700
2011-02-02,79.589996,80.129997,79.419998,79.449997,68.594086,39937400
2011-02-03,79.389999,79.849998,78.500000,79.730003,68.835823,41156200
2011-02-04,79.599998,79.970001,79.239998,79.870003,68.956688,39532700
2011-02-07,79.980003,81.250000,79.910004,80.660004,69.638779,40835200
2011-02-08,80.660004,81.269997,80.339996,81.230003,70.130875,37563900
2011-02-09,81.010002,81.300003,80.419998,80.870003,69.820061,43298900
2011-02-10,80.330002,81.290001,80.239998,81.190002,70.096321,48001000
2011-02-11,80.889999,82.099998,80.790001,82.070000,70.856094,38579100
2011-02-14,82.110001,82.610001,82.050003,82.489998,71.218704,36730500
2011-02-15,82.269997,82.489998,81.830002,82.019997,70.812912,42908600
2011-02-16,82.209999,82.820000,82.180000,82.680000,71.382729,38284700
2011-02-17,82.599998,83.510002,82.449997,83.260002,71.883492,34891200
2011-02-18,83.449997,83.769997,83.040001,83.349998,71.961182,39514200
2011-02-22,82.730003,83.019997,81.089996,81.209999,70.113625,68370300
2011-02-23,81.370003,81.440002,79.290001,79.809998,68.904892,91258600
2011-02-24,79.959999,80.720001,79.360001,80.320000,69.345200,85126500
2011-02-25,80.699997,82.209999,80.639999,82.180000,70.951065,58566800
2011-02-28,82.650002,82.839996,81.589996,82.269997,71.028740,49869300
2011-03-01,82.580002,82.639999,80.349998,80.620003,69.604210,70865100
2011-03-02,80.529999,81.370003,80.239998,80.959999,69.897774,61072300
2011-03-03,81.769997,83.019997,81.029999,82.800003,71.486343,78937600
2011-03-04,82.790001,82.839996,81.650002,82.440002,71.175537,60907100
2011-03-07,82.760002,82.820000,80.410004,81.089996,70.009979,90777900
2011-03-08,81.160004,82.809998,80.550003,82.410004,71.149643,67755300
2011-03-09,82.250000,82.580002,81.750000,82.080002,70.864731,51216900
2011-03-10,81.000000,81.029999,79.699997,79.970001,69.043068,107642100
2011-03-11,79.339996,80.699997,79.279999,80.180000,69.224335,83202700
2011-03-14,79.339996,80.330002,78.910004,79.750000,68.853111,60138300
2011-03-15,77.959999,79.669998,77.570000,79.040001,68.240128,84941700
2011-03-16,78.680000,79.639999,77.760002,78.250000,67.558052,126014500
2011-03-17,79.330002,79.440002,78.419998,78.419998,67.704788,63992800
2011-03-18,79.330002,79.589996,79.070000,79.459999,68.602722,70017700
2011-03-21,80.480003,81.320000,80.360001,81.300003,70.191315,50638200
2011-03-22,81.419998,81.599998,80.669998,80.870003,69.820061,52372800
2011-03-23,80.690002,81.360001,79.849998,81.120003,70.035919,58044700
2011-03-24,81.489998,81.790001,80.739998,81.510002,70.519539,52850900
2011-03-25,81.980003,83.059998,81.550003,82.220001,71.133827,78164900
2011-03-28,82.489998,82.760002,81.970001,82.040001,70.978088,42798300
2011-03-29,82.089996,82.889999,81.580002,82.809998,71.644226,40967200
2011-03-30,83.169998,83.989998,83.040001,83.879997,72.569977,42147100
2011-03-31,83.800003,84.290001,83.699997,84.169998,72.820862,41625800
2011-04-01,84.769997,85.019997,84.250000,84.540001,73.140968,49160200
2011-04-04,84.760002,84.970001,84.540001,84.730003,73.305359,42236600
2011-04-05,84.680000,85.750000,84.519997,85.190002,73.703323,45454400
2011-04-06,85.629997,85.879997,84.910004,85.379997,73.867714,59035700
2011-04-07,85.459999,85.779999,84.620003,84.870003,73.426476,69434400
2011-04-08,85.250000,85.360001,83.599998,83.980003,72.656494,63650400
2011-04-11,84.019997,84.279999,82.900002,83.230003,72.007622,41784100
2011-04-12,82.790001,83.050003,82.050003,82.139999,71.064560,58103300
2011-04-13,82.650002,82.809998,81.669998,82.250000,71.159744,80424900
2011-04-14,81.589996,82.709999,81.449997,82.629997,71.488503,58532300
2011-04-15,82.660004,83.510002,82.260002,83.510002,72.249847,53690700
2011-04-18,82.250000,82.260002,81.430000,82.129997,71.055946,58593400
2011-04-19,82.410004,82.699997,81.669998,82.150002,71.073227,31991000
2011-04-20,83.500000,83.900002,83.250000,83.830002,72.526711,47061100
2011-04-21,84.339996,84.480003,83.730003,84.449997,73.063095,30293300
2011-04-25,84.370003,84.529999,83.769997,84.339996,72.967926,23441400
2011-04-26,84.529999,85.669998,84.349998,85.180000,73.694679,53200000
2011-04-27,85.230003,85.769997,84.889999,85.690002,74.135895,44680600
2011-04-28,85.599998,86.500000,85.519997,86.080002,74.473320,43464600
2011-04-29,86.190002,86.680000,85.930000,86.389999,74.741508,41030900
2011-05-02,86.779999,86.809998,85.279999,85.379997,73.867714,48962400
2011-05-03,85.290001,85.489998,83.720001,84.300003,72.933334,56070000
2011-05-04,84.419998,84.459999,82.730003,83.209999,71.990295,64754600
2011-05-05,82.639999,84.080002,82.410004,82.830002,71.661537,91858900
2011-05-06,83.760002,84.339996,82.839996,83.269997,72.042221,76446200
2011-05-09,83.169998,84.330002,83.040001,84.239998,72.881409,45806800
2011-05-10,84.669998,85.540001,84.559998,85.529999,73.997490,44373700
2011-05-11,85.239998,85.360001,83.550003,83.949997,72.630524,81313700
2011-05-12,83.470001,84.940002,82.980003,84.690002,73.270744,80109400
2011-05-13,84.760002,84.989998,83.269997,83.510002,72.249847,74669000
2011-05-16,82.959999,83.889999,82.220001,82.290001,71.194351,68771600
2011-05-17,81.629997,82.320000,81.400002,82.029999,70.969414,76475100
2011-05-18,82.129997,83.320000,82.000000,83.290001,72.059517,54512200
2011-05-19,83.860001,83.970001,82.730003,83.470001,72.215240,52914400
2011-05-20,83.250000,83.449997,82.290001,82.860001,71.687523,56016800
2011-05-23,81.419998,81.949997,81.230003,81.370003,70.398399,50696600
2011-05-24,81.589996,81.959999,80.830002,80.980003,70.060982,60223400
2011-05-25,80.769997,82.290001,80.760002,82.000000,70.943466,60009900
2011-05-26,81.699997,83.120003,81.650002,83.080002,71.877861,51821300
2011-05-27,83.459999,83.930000,83.260002,83.650002,72.370987,46619400
2011-05-31,84.610001,84.860001,83.769997,84.839996,73.400536,77456200
2011-06-01,84.709999,84.820000,82.029999,82.110001,71.038620,80933800
2011-06-02,82.320000,82.660004,81.599998,82.080002,71.012657,64666600
2011-06-03,80.809998,81.730003,80.690002,80.879997,69.974472,76493800
2011-06-06,80.750000,81.070000,79.489998,79.550003,68.823792,63782200
2011-06-07,80.040001,80.430000,79.529999,79.739998,68.988182,58242200
2011-06-08,79.470001,79.720001,78.709999,78.849998,68.218216,67740400
2011-06-09,79.080002,79.709999,78.730003,79.269997,68.581573,58469700
2011-06-10,78.779999,78.910004,77.650002,78.000000,67.482796,71823100
2011-06-13,78.230003,78.639999,77.349998,77.779999,67.292458,60285400
2011-06-14,78.440002,79.680000,78.389999,79.449997,68.737289,66662700
2011-06-15,78.599998,79.209999,77.720001,78.029999,67.508743,89262000
2011-06-16,78.089996,78.879997,77.230003,78.209999,67.664490,81849500
2011-06-17,78.989998,79.129997,77.830002,78.230003,67.681793,77862900
2011-06-20,77.959999,79.230003,77.930000,78.949997,68.304695,53343900
2011-06-21,79.580002,80.769997,79.419998,80.660004,69.784149,75970200
2011-06-22,80.220001,81.110001,80.010002,80.040001,69.247719,55839700
2011-06-23,79.129997,80.510002,78.300003,80.349998,69.515907,92521100
2011-06-24,80.629997,80.760002,79.470001,79.940002,69.161224,73865400
2011-06-27,79.910004,80.720001,79.459999,80.559998,69.697624,51195400
2011-06-28,80.830002,81.849998,80.669998,81.809998,70.779060,54021800
2011-06-29,82.099998,82.400002,81.440002,82.199997,71.116486,68230200
2011-06-30,82.410004,83.050003,82.279999,82.800003,71.635582,59915500
2011-07-01,82.879997,84.230003,82.620003,84.089996,72.751640,63908100
2011-07-05,83.930000,84.139999,83.529999,84.040001,72.926949,48268900
2011-07-06,83.910004,84.510002,83.610001,84.379997,73.221970,57094100
2011-07-07,85.209999,85.970001,84.940002,85.650002,74.324059,68556600
2011-07-08,84.620003,85.209999,84.320000,85.129997,73.872787,61977400
2011-07-11,84.059998,84.529999,83.089996,83.320000,72.302155,59769800
2011-07-12,82.879997,83.769997,82.779999,82.849998,71.894287,65322100
2011-07-13,83.379997,84.470001,83.220001,83.589996,72.536453,79327200
2011-07-14,83.750000,84.169998,82.050003,82.260002,71.382317,91726600
2011-07-15,82.610001,82.910004,82.180000,82.809998,71.859573,75496200
2011-07-18,82.440002,82.629997,81.000000,81.480003,70.705475,56859700
2011-07-19,82.230003,83.410004,82.180000,83.320000,72.302155,56060800
2011-07-20,83.349998,83.419998,82.650002,83.180000,72.180672,40277400
2011-07-21,83.440002,84.300003,83.239998,83.940002,72.840164,63405500
2011-07-22,83.849998,84.260002,83.400002,84.050003,72.935631,34540200
2011-07-25,83.019997,83.760002,82.750000,83.059998,72.076546,49764900
2011-07-26,82.879997,83.089996,82.209999,82.430000,71.529854,52205500
2011-07-27,81.889999,81.910004,79.849998,79.970001,69.395149,97533300
2011-07-28,79.959999,80.970001,79.690002,79.839996,69.282326,67439400
2011-07-29,78.720001,80.180000,78.139999,79.739998,69.195534,93519600
2011-08-01,80.690002,80.989998,78.470001,79.220001,68.744331,93483200
2011-08-02,78.919998,79.680000,76.610001,76.750000,66.600937,95669600
2011-08-03,76.690002,77.349998,74.879997,77.260002,67.043503,114910400
2011-08-04,76.070000,76.209999,72.589996,72.599998,62.999699,130904800
2011-08-05,73.519997,73.849998,69.660004,71.330002,61.897648,188585600
2011-08-08,69.010002,71.410004,65.080002,65.120003,56.508823,170159700
2011-08-09,66.919998,69.620003,63.759998,69.459999,60.274937,207867000
2011-08-10,67.349998,69.570000,65.870003,66.059998,57.324520,182376400
2011-08-11,66.510002,70.440002,66.070000,69.360001,60.188160,121880100
2011-08-12,69.989998,70.599998,68.800003,69.790001,60.561291,86475800
2011-08-15,70.580002,71.830002,70.379997,71.760002,62.270813,57616800
2011-08-16,70.589996,71.410004,69.660004,70.440002,61.125340,79484300
2011-08-17,70.970001,71.519997,69.760002,70.459999,61.142696,66789100
2011-08-18,68.059998,70.400002,65.820000,66.449997,57.662975,110692200
2011-08-19,65.010002,67.410004,64.900002,65.279999,56.647675,99196100
2011-08-22,67.120003,67.190002,64.570000,65.050003,56.448097,72211900
2011-08-23,65.459999,68.300003,64.860001,68.190002,59.172867,93274300
2011-08-24,68.120003,69.629997,67.519997,69.199997,60.049309,67698000
2011-08-25,69.980003,70.290001,67.250000,67.500000,58.574108,80732900
2011-08-26,67.260002,69.320000,66.059998,69.110001,59.971214,84468500
2011-08-29,70.070000,72.449997,70.040001,72.379997,62.808800,53069800
2011-08-30,71.900002,73.269997,71.120003,72.800003,63.173260,67801600
2011-08-31,73.199997,73.889999,71.900002,72.650002,63.043121,70313900
2011-09-01,72.699997,73.629997,70.690002,71.089996,61.689392,86788800
2011-09-02,69.360001,70.040001,68.099998,68.459999,59.407154,78920100
2011-09-06,65.930000,68.309998,65.930000,68.269997,59.242290,71493900
2011-09-07,69.400002,70.949997,69.070000,70.849998,61.481121,68952400
2011-09-08,70.339996,71.300003,69.180000,69.550003,60.353035,71124100
2011-09-09,68.699997,69.129997,66.750000,67.500000,58.574108,99453600
2011-09-12,66.379997,68.250000,66.370003,68.080002,59.077423,100109900
2011-09-13,68.540001,69.459999,67.830002,69.180000,60.031940,84144100
2011-09-14,69.839996,71.400002,68.440002,70.419998,61.107975,77019200
2011-09-15,71.070000,71.440002,69.989998,71.410004,61.967072,74213100
2011-09-16,71.650002,72.029999,70.879997,71.519997,62.062534,75773300
2011-09-19,70.099998,71.010002,69.449997,70.239998,60.951782,69216200
2011-09-20,70.489998,71.290001,69.110001,69.150002,60.005928,63453200
2011-09-21,69.040001,69.629997,66.540001,66.589996,57.784443,81413800
2011-09-22,64.300003,65.919998,63.490002,64.730003,56.170414,159808200
2011-09-23,64.250000,65.529999,64.099998,65.139999,56.745350,84086000
2011-09-26,65.839996,66.480003,64.279999,66.370003,57.816826,75555800
2011-09-27,67.849998,69.389999,67.269997,67.800003,59.062557,93999600
2011-09-28,67.790001,68.120003,65.099998,65.199997,56.797615,85412600
2011-09-29,66.730003,67.019997,64.370003,66.330002,57.781998,73927200
2011-09-30,65.150002,66.180000,64.239998,64.300003,56.013615,72124900
2011-10-03,63.810001,64.959999,60.849998,60.990002,53.130169,119485000
2011-10-04,60.320000,64.879997,60.090000,64.790001,56.440460,165100000
2011-10-05,64.779999,66.129997,63.919998,65.680000,57.215752,100371000
2011-10-06,65.510002,67.309998,65.150002,67.139999,58.487591,85789700
2011-10-07,67.379997,67.610001,65.199997,65.500000,57.058971,93662300
2011-10-10,66.970001,68.379997,65.540001,68.370003,59.559113,76366700
2011-10-11,67.720001,69.120003,67.540001,68.839996,59.968525,63173300
2011-10-12,69.370003,70.529999,68.820000,69.820000,60.822231,88580000
2011-10-13,69.419998,70.120003,68.580002,69.760002,60.769951,54163300
2011-10-14,70.580002,71.339996,69.809998,71.139999,61.972118,69768200
2011-10-17,70.510002,70.620003,68.629997,68.980003,60.090488,57529900
2011-10-18,69.209999,71.290001,67.849998,70.809998,61.684662,98948000
2011-10-19,70.610001,71.150002,69.070000,69.430000,60.482491,71071600
2011-10-20,69.559998,69.730003,67.750000,69.620003,60.648022,90998600
2011-10-21,70.570000,71.160004,70.019997,71.129997,61.963387,60408600
2011-10-24,71.449997,73.580002,71.160004,73.419998,63.958294,81399100
2011-10-25,72.889999,72.940002,71.160004,71.360001,62.163773,66767900
2011-10-26,72.599998,73.040001,70.540001,72.589996,63.235264,76643400
2011-10-27,75.290001,76.970001,72.650002,76.419998,66.571693,130508100
2011-10-28,76.300003,76.919998,75.760002,76.029999,66.231934,82397500
2011-10-31,74.849998,75.440002,73.930000,74.010002,64.472260,66969200
2011-11-01,71.180000,72.970001,70.959999,71.389999,62.189899,110064900
2011-11-02,72.620003,73.300003,71.830002,73.150002,63.723072,63821300
2011-11-03,74.269997,75.199997,72.290001,74.970001,65.308548,74622200
2011-11-04,74.180000,74.820000,73.550003,74.599998,64.986214,65262500
2011-11-07,74.500000,74.870003,72.900002,74.449997,64.855553,67136100
2011-11-08,75.139999,75.639999,73.459999,75.540001,65.805107,72278500
2011-11-09,73.320000,73.919998,71.820000,71.940002,62.669025,78806400
2011-11-10,73.120003,73.230003,71.629997,72.470001,63.130737,72175100
2011-11-11,73.339996,74.529999,72.529999,74.379997,64.794579,62452000
2011-11-14,74.099998,74.269997,72.769997,73.309998,63.862465,61114200
2011-11-15,72.919998,74.639999,72.430000,74.239998,64.672646,65795300
2011-11-16,73.470001,74.879997,72.910004,73.040001,63.627277,56938700
2011-11-17,72.949997,73.440002,71.269997,72.000000,62.721298,78923500
2011-11-18,72.250000,72.470001,71.449997,71.980003,62.703873,53462900
2011-11-21,70.540001,70.849998,69.610001,70.260002,61.205551,58233500
2011-11-22,70.129997,70.629997,69.300003,69.669998,60.691555,55404700
2011-11-23,68.900002,69.089996,67.370003,67.480003,58.783810,69700300
2011-11-25,67.050003,68.040001,66.620003,66.620003,58.034634,28167900
2011-11-28,69.089996,69.919998,68.910004,69.790001,60.796097,59167100
2011-11-29,69.839996,70.180000,69.120003,69.660004,60.682850,58157100
2011-11-30,72.559998,73.790001,69.650002,73.730003,64.228355,93802900
2011-12-01,73.470001,74.139999,73.059998,73.199997,63.766651,57394700
2011-12-02,74.089996,74.629997,73.309998,73.500000,64.028000,47671500
2011-12-05,74.940002,75.389999,74.129997,74.760002,65.125595,58429900
2011-12-06,74.809998,75.290001,74.089996,74.830002,65.186592,43597000
2011-12-07,74.279999,75.059998,73.129997,74.680000,65.055908,55904400
2011-12-08,73.900002,74.180000,72.220001,72.360001,63.034897,71486700
2011-12-09,72.500000,74.970001,72.379997,74.540001,64.933960,72184900
2011-12-12,73.489998,74.599998,72.500000,73.470001,64.001862,47638600
2011-12-13,74.230003,74.470001,71.550003,71.940002,62.669025,79040300
2011-12-14,71.250000,71.889999,70.580002,71.040001,61.885010,77704900
2011-12-15,72.059998,72.110001,71.040001,71.699997,62.459953,50096100
2011-12-16,72.279999,73.279999,71.730003,72.260002,62.947803,66225600
2011-12-19,72.930000,73.199997,70.830002,71.010002,61.858883,52897500
2011-12-20,72.550003,73.970001,72.510002,73.860001,64.341606,74174400
2011-12-21,73.529999,74.389999,72.730003,74.160004,64.602951,59194600
2011-12-22,74.160004,74.669998,73.980003,74.269997,65.014374,41502800
2011-12-23,74.550003,74.680000,74.080002,74.550003,65.259483,24333600
2011-12-27,74.260002,75.160004,74.080002,74.769997,65.452042,26922400
2011-12-28,74.879997,74.900002,73.269997,73.410004,64.261566,37827500
2011-12-29,73.730003,74.440002,73.599998,74.150002,64.909332,27090500
2011-12-30,74.120003,74.519997,73.690002,73.750000,64.559166,31979800
2012-01-03,75.680000,75.870003,74.769997,74.970001,65.627136,60504700
2012-01-04,74.580002,74.860001,74.070000,74.559998,65.268219,34648500
2012-01-05,74.029999,75.339996,73.370003,74.980003,65.635880,57274600
2012-01-06,75.019997,75.379997,74.269997,74.790001,65.469566,45499800
2012-01-09,75.139999,75.300003,74.410004,75.169998,65.802200,52042400
2012-01-10,76.160004,76.430000,75.959999,76.269997,66.765121,42977600
2012-01-11,75.949997,76.669998,75.870003,76.570000,67.027718,33445800
2012-01-12,76.790001,76.919998,75.940002,76.800003,67.229057,36131400
2012-01-13,76.180000,76.480003,75.599998,76.389999,66.870171,42600400
2012-01-17,77.099998,77.269997,76.129997,76.360001,66.843903,34518400
2012-01-18,76.320000,77.730003,76.150002,77.720001,68.034431,49330800
2012-01-19,78.129997,78.360001,77.660004,78.199997,68.454613,35830500
2012-01-20,78.099998,78.510002,77.900002,78.250000,68.498367,42221200
2012-01-23,78.260002,78.839996,77.550003,78.150002,68.410820,37481400
2012-01-24,77.680000,78.750000,77.269997,78.599998,68.804749,49856900
2012-01-25,78.599998,79.570000,78.190002,79.269997,69.391266,68272900
2012-01-26,79.860001,79.910004,78.750000,79.180000,69.312462,52755700
2012-01-27,78.800003,79.779999,78.769997,79.720001,69.785179,52203500
